year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_depth_m,dust_gm2,non_finite
36,210.64984685182571,511.42138184786745,510.99255896645991,7.8879931072831472E-07,19.685016267001629,-1.0381968235429908E-06,-9.2700576782226562,2.6593904495239258,84.505485534667969,68.118812561035156,50.784030914306641,58.660869598388672,41.03668212890625,0.79011714458465576,1.0558953285217285,17.839004516601562,1.5251362323760986,0.010870556347072124,0
37,210.74869039654732,511.34753435590028,511.24836735007557,7.5063482873731665E-07,19.685014747083187,-1.1154086908425789E-06,-9.2711391448974609,2.6407668590545654,84.403457641601562,68.055824279785156,51.049625396728516,58.736686706542969,41.085193634033203,0.78670793771743774,1.0572601556777954,17.841047286987305,1.5251362323760986,0.0034538034815341234,0
38,211.18035018444061,511.45015507396238,511.01822955395255,7.17414521112923E-07,19.685017433017492,-9.7896320965874802E-07,-9.2710771560668945,2.6520872116088867,84.381439208984375,68.086410522460938,51.455379486083984,58.767856597900391,41.127418518066406,0.78163033723831177,1.0578212738037109,17.845565795898438,1.5251361131668091,0.0084118880331516266,0
39,211.25712652504444,511.78688431881528,511.70983522637107,6.855262701337925E-07,19.685018632560968,-9.1802639281936722E-07,-9.275233268737793,2.6479055881500244,84.200057983398438,68.044609069824219,51.784507751464844,58.762687683105469,41.118133544921875,0.77627485990524292,1.0577284097671509,17.851015090942383,1.5251361131668091,0.0081301424652338028,0
40,211.76057168841362,511.18150183760736,510.67789286439074,6.6053730312549266E-07,19.685017265379429,-9.8747922443443779E-07,-9.2727031707763672,2.6441328525543213,84.184921264648438,68.108116149902344,52.212379455566406,58.696578979492188,41.104606628417969,0.77029246091842651,1.056538462638855,17.858186721801758,1.5251361131668091,0.0033285708632320166,0
41,211.90232330560684,511.75614328578013,511.61426532723635,6.3851893798697389E-07,19.685018643736839,-9.1745865850098787E-07,-9.2786827087402344,2.6469151973724365,84.132194519042969,68.051689147949219,52.477725982666016,58.618762969970703,41.038143157958984,0.76467037200927734,1.0551377534866333,17.865211486816406,1.5251359939575195,0.011199380271136761,0
42,212.6234260648489,511.25739164684273,510.53603016985653,6.1142998879488041E-07,19.685012169182301,-1.2463660736154098E-06,-9.2721385955810547,2.6706457138061523,84.247611999511719,68.086402893066406,53.031455993652344,58.561168670654297,41.006397247314453,0.75963848829269409,1.0541008710861206,17.871273040771484,1.5251359939575195,0.00648868503049016,0
43,212.93124800920486,511.40176474045074,511.09371231256227,5.868666415883052E-07,19.685006685554981,-1.5249343791668647E-06,-9.2740316390991211,2.6570405960083008,84.407882690429688,68.064788818359375,53.188861846923828,58.560970306396484,40.964756011962891,0.75548207759857178,1.0540975332260132,17.87542724609375,1.5251359939575195,0.0038252116646617651,0
44,213.55391159653664,511.13705510551517,510.51409639793565,5.6056336739329579E-07,19.685006976127625,-1.5101732868890024E-06,-9.2712430953979492,2.6705944538116455,84.476631164550781,68.089363098144531,53.726222991943359,58.629947662353516,41.001075744628906,0.75306379795074463,1.055338978767395,17.876604080200195,1.52513587474823,0.013222108595073223,0
45,213.86187610030174,511.11176480188806,510.80346096692665,5.3351195937675478E-07,19.685007203370333,-1.4986293557486228E-06,-9.2697114944458008,2.6679348945617676,84.610076904296875,68.052055358886719,53.883213043212891,58.713844299316406,41.039108276367188,0.75037413835525513,1.0568491220474243,17.877784729003906,1.52513587474823,0.0042506256140768528,0
46,212.988270804286,510.26947811388527,511.14285777698024,5.1245649931767804E-07,19.685007192194462,-1.499197090067002E-06,-9.268488883972168,2.6769695281982422,84.493576049804688,68.079292297363281,52.955032348632812,58.814743041992188,41.121261596679688,0.74801552295684814,1.05866539478302,17.878326416015625,1.52513587474823,0.0060654673725366592,0
47,210.75441224873066,508.7702053555513,511.00383020394293,4.9198687327755092E-07,19.685010075569153,-1.3527216359251364E-06,-9.2688989639282227,2.6625247001647949,84.588714599609375,68.092636108398438,50.671882629394531,58.893512725830078,41.190620422363281,0.74536705017089844,1.060083270072937,17.879560470581055,1.5251357555389404,0.010855843313038349,0
48,208.97734649479389,510.08577559960031,511.86259817850078,4.7195271233729003E-07,19.685008436441422,-1.4359893359541039E-06,-9.2701740264892578,2.6531662940979004,84.370285034179688,68.098388671875,49.217655181884766,58.932994842529297,41.242698669433594,0.74200797080993652,1.0607937574386597,17.882205963134766,1.5251357555389404,0.0038164160214364529,0
49,209.08264061808586,511.00875607239504,510.90323428355623,4.5332987544112461E-07,19.685007527470589,-1.4821650605156223E-06,-9.270298957824707,2.6609652042388916,84.349288940429688,68.11956787109375,49.346569061279297,58.943206787109375,41.262050628662109,0.73745244741439819,1.0609778165817261,17.886577606201172,1.5251357555389404,0.0079072332009673119,0
50,209.29004281759262,511.78702376089495,511.57939062299192,4.3530740373100982E-07,19.685006584972143,-1.5300439880322786E-06,-9.2768583297729492,2.654667854309082,84.137016296386719,68.073814392089844,49.846714019775391,58.89642333984375,41.24566650390625,0.73197716474533081,1.0601356029510498,17.892894744873047,1.5251356363296509,0.0083008091896772385,0
51,209.48099088668823,511.32373825293689,511.13248335289973,4.1509962186564004E-07,19.685003917664289,-1.665543245352144E-06,-9.2725210189819336,2.6484315395355225,84.121940612792969,68.100135803222656,50.001358032226562,58.809516906738281,41.194759368896484,0.72644299268722534,1.0585713386535645,17.899990081787109,1.5251356363296509,0.0030331599991768599,0
52,209.86720976233482,511.6017185302444,511.21522617007213,3.9690987960753879E-07,19.685004316270351,-1.6452940546632814E-06,-9.2764472961425781,2.648385763168335,84.143592834472656,68.037361145019531,50.447132110595703,58.718441009521484,41.132190704345703,0.72061330080032349,1.0569318532943726,17.907459259033203,1.5251356363296509,0.011105228215456009,0
53,210.43478021025658,511.28080239250994,510.71299542638008,3.807663090866279E-07,19.684998601675034,-1.9355955361279092E-06,-9.2703828811645508,2.6753082275390625,84.353767395019531,68.090225219726562,50.729091644287109,58.690948486328125,41.079231262207031,0.71641433238983154,1.0564371347427368,17.912147521972656,1.5251355171203613,0.0061230077408254147,0
54,210.84829513728619,511.16520229922389,510.75142166532896,3.6416700319571691E-07,19.684994544833899,-2.1416830936996041E-06,-9.2702302932739258,2.6540768146514893,84.465583801269531,68.090019226074219,51.029869079589844,58.748764038085938,41.088287353515625,0.71398299932479858,1.057477593421936,17.913534164428711,1.5251355171203613,0.0039760097861289978,0
55,211.47931799292564,511.46588827384403,510.83451888923446,3.4530326714928468E-07,19.684995263814926,-2.1051588525505341E-06,-9.2700462341308594,2.6703269481658936,84.627578735351562,68.120101928710938,51.476051330566406,58.846794128417969,41.138530731201172,0.71298903226852417,1.0592422485351562,17.912763595581055,1.5251355171203613,0.013146032579243183,0
56,211.81916683912277,511.13225715224326,510.79209016971799,3.281017670231314E-07,19.684995800256729,-2.0779076052683265E-06,-9.2664813995361328,2.658271312713623,84.639823913574219,68.143402099609375,51.785980224609375,58.97442626953125,41.211196899414062,0.71136325597763062,1.0615396499633789,17.912092208862305,1.5251353979110718,0.0039981561712920666,0
57,212.2917847186327,511.76894972678565,511.29616893810089,3.1679817515024541E-07,19.684997841715813,-1.9742014697777031E-06,-9.2726325988769531,2.643587589263916,84.600555419921875,68.164619445800781,52.274097442626953,59.055564880371094,41.285552978515625,0.70936906337738037,1.0630002021789551,17.912628173828125,1.5251353979110718,0.0061509981751441956,0
