year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,climate_temperature_anomaly_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,severe_heat,severe_cold,severe_drought,extreme_wet,severe_wind,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_compaction,soil_depth_m,dust_gm2,non_finite
11,214.51249003224075,713.63887451208939,666.99225327717932,4.3305102811684425E-06,19.834441373124719,-2.8135318721757347E-07,-0.10266381502151489,1.5221859216690063,0.97157317399978638,1.1915740966796875,1.2897961139678955,0.63760042190551758,0,0,0,1,0,-7.4400019645690918,4.7172126770019531,82.054519653320312,68.506942749023438,54.463462829589844,46.954383850097656,35.594490051269531,1.0233578681945801,0.84517884254455566,17.965904235839844,0,1.5233988761901855,0.020579889416694641,0
12,163.88399235531688,237.04096711122111,287.67073640980698,4.4161553938375094E-06,19.834437372162938,-4.8307102638424497E-07,1.2918494939804077,0.97341936826705933,0.93442785739898682,1.087633490562439,1.0622619390487671,0.57387399673461914,0,0,0,0,0,-8.3317298889160156,3.1488480567932129,77.948966979980469,57.560626983642578,20.560083389282227,51.136283874511719,32.532264709472656,1.1283272504806519,0.92045307159423828,17.78565788269043,0,1.5233958959579468,0.060180246829986572,0
13,164.04193100519478,245.99912863530335,245.84184669945853,4.2779117318359864E-06,19.834441903978586,-2.5458894878065473E-07,0.38415417075157166,1.0172392129898071,1.3274095058441162,1.2876853942871094,0.93925988674163818,-3.8962314128875732,0,0,0,0,0,-8.3846063613891602,2.1397981643676758,75.817703247070312,53.941959381103516,27.441448211669922,50.192363739013672,38.042030334472656,1.124482274055481,0.90346252918243408,17.806497573852539,0,1.5233945846557617,0.018030570819973946,0
14,176.22499687597156,313.35334560410001,301.17066649859908,3.9991499161751704E-06,19.834443610161543,-1.6856774734831253E-07,0.97519940137863159,1.1559661626815796,1.0029282569885254,0.99482548236846924,1.0350583791732788,-3.6106224060058594,0,0,0,0,0,-9.3318805694580078,1.9440281391143799,77.598533630371094,54.929508209228516,37.335224151611328,49.880805969238281,38.753467559814453,1.1450464725494385,0.89785444736480713,17.791542053222656,0,1.5233935117721558,0.035028275102376938,0
15,145.17396138422191,144.08314094629077,175.13462484356933,3.9633041403181676E-06,19.834440965205431,-3.0191939149015309E-07,0.55166441202163696,0.60855191946029663,1.0603740215301514,0.90695929527282715,0.97653692960739136,-6.3081607818603516,0,0,1,0,0,-7.5032691955566406,1.1388808488845825,72.137710571289062,50.226177215576172,16.818330764770508,48.611770629882812,38.120861053466797,1.1437227725982666,0.87501180171966553,17.815706253051758,0,1.5233931541442871,0.010940864682197571,0
16,155.1028443146497,266.92861703401059,257.00037111580059,3.8534735262935218E-06,19.834438886493444,-4.067225146326137E-07,2.2066075801849365,1.2088291645050049,0.94136548042297363,0.79003673791885376,0.76625841856002808,-4.2360310554504395,0,0,0,0,0,-9.0360851287841797,0.82318925857543945,73.735275268554688,49.692253112792969,26.274078369140625,55.515701293945312,34.351306915283203,1.1753990650177002,0.99928253889083862,17.659757614135742,0,1.5233927965164185,0.087988421320915222,0
17,173.77805060520768,255.53075227811769,236.85590706039557,3.7009222764887731E-06,19.83443745970726,-4.7865727478236715E-07,1.1446069478988647,1.1669951677322388,1.4348448514938354,0.78276330232620239,0.91287940740585327,-7.0677590370178223,0,0,0,0,1,-9.9970130920410156,1.6687166690826416,75.555206298828125,54.161029815673828,37.854896545410156,53.356704711914062,38.583866119384766,1.1601133346557617,0.96042060852050781,17.713903427124023,0,1.5233923196792603,0.02499692514538765,0
18,204.52036304585636,433.01646137415082,402.27461621954899,3.449804107497995E-06,19.834440575912595,-3.2154649967722679E-07,-0.36781978607177734,1.3242758512496948,0.97651195526123047,1.0611555576324463,1.0113592147827148,-6.0485343933105469,0,0,0,0,0,-11.595058441162109,2.744429349899292,80.055999755859375,61.110137939453125,56.397438049316406,48.974540710449219,39.617599487304688,1.1300857067108154,0.8815416693687439,17.822813034057617,0,1.5233907699584961,0.010127953253686428,0
19,233.26728672347963,504.59459215559673,475.84829114537206,3.22732046677699E-06,19.834445098415017,-9.3533970116389572E-08,-1.9114727973937988,1.3501052856445312,0.94498550891876221,0.98045653104782104,1.2061358690261841,-8.6297569274902344,0,0,0,0,0,-11.717117309570312,5.5537495613098145,83.53131103515625,68.74005126953125,71.273468017578125,43.713649749755859,39.927314758300781,1.0740349292755127,0.7868456244468689,17.973564147949219,0,1.5233882665634155,0.036344841122627258,0
20,218.29251790419221,365.97200849848105,380.94729461118823,3.1041965600697689E-06,19.834446931257844,-1.1269153026071033E-09,-2.1009306907653809,1.1350480318069458,1.100659966468811,0.99480241537094116,1.3246381282806396,-3.4626357555389404,0,0,0,0,0,-10.913731575012207,5.7968759536743164,83.493675231933594,68.165840148925781,56.561813354492188,43.462917327880859,38.610782623291016,1.04621422290802,0.78233247995376587,18.005899429321289,0,1.5233863592147827,0.060357868671417236,0
21,203.18652185983956,326.28232920085338,341.3886365029548,2.9814927423440884E-06,19.834443613886833,-1.6837992813121134E-07,-1.3172907829284668,1.2071110010147095,1.326136589050293,1.0040994882583618,0.97927337884902954,-0.6469876766204834,0,0,0,0,0,-12.504244804382324,6.2122416496276855,84.764823913574219,69.473213195800781,38.721992492675781,46.211387634277344,36.524589538574219,1.045637845993042,0.83180487155914307,17.957000732421875,0,1.5233851671218872,0.015965601429343224,0
22,195.61362566426396,312.50534856237573,320.07790462815228,2.7705783874901854E-06,19.834447406232357,2.2820034877793842E-08,-1.7662308216094971,0.96283644437789917,1.0649828910827637,0.8135066032409668,0.91460955142974854,1.0012166500091553,0,0,0,0,0,-11.410298347473145,5.5698390007019043,84.022880554199219,68.317314147949219,33.540576934814453,47.212303161621094,36.161224365234375,1.0005614757537842,0.84982144832611084,17.984064102172852,0,1.5233842134475708,0.029057977721095085,0
23,195.49748558737338,306.75371642139817,306.86994786210926,2.6508808561456659E-06,19.834448698908091,8.7993303211904654E-08,-0.96390563249588013,0.99730229377746582,1.0267232656478882,0.86363595724105835,0.94417405128479004,-6.4737567901611328,0,0,0,0,0,-11.230589866638184,4.727386474609375,82.050209045410156,63.389198303222656,41.128662109375,45.68841552734375,37.165847778320312,1.0295140743255615,0.82239145040512085,17.9825439453125,0,1.5233837366104126,0.015180764719843864,0
24,184.14626317843795,304.97328308851502,316.32432712127957,2.5023065884002844E-06,19.834451597183943,2.3411665411662571E-07,-1.0312058925628662,0.9686540961265564,1.0054911375045776,0.91795265674591064,0.94092035293579102,-0.65699195861816406,0,0,0,0,0,-9.9254932403564453,4.7001137733459473,81.895492553710938,63.655609130859375,29.36888313293457,47.368705749511719,36.700412750244141,0.99724715948104858,0.85263669490814209,17.984567642211914,0,1.5233833789825439,0.015555217862129211,0
