year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,climate_temperature_anomaly_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,severe_heat,severe_cold,severe_drought,extreme_wet,severe_wind,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_compaction,soil_depth_m,dust_gm2,non_finite
54,86.933909790273759,13.233414982904941,16.028333045442995,9.031283371580936E-06,19.838687881920485,-3.0442189589847393E-06,1.6931198835372925,0.80536121129989624,1.1331841945648193,0.75451868772506714,0.75847560167312622,-8.152165412902832,0,0,0,0,0,-8.6158666610717773,0.017722105607390404,51.159511566162109,30.17848014831543,1.1646990776062012,28.982330322265625,23.202703475952148,0.85396045446395874,0.52168190479278564,18.463045120239258,0.00032480168738402426,1.52442467212677,0.59441429376602173,0
55,85.414217798225579,13.574247629655439,15.094275162623235,9.2029302120610884E-06,19.83868768554181,-3.0541177023609425E-06,2.302128791809082,0.81268918514251709,1.0545015335083008,0.90729469060897827,0.99337095022201538,-2.0258216857910156,0,0,0,0,0,-13.58665943145752,0.044539429247379303,49.189769744873047,29.530336380004883,2.8585696220397949,30.811574935913086,21.79176139831543,0.86957770586013794,0.55460828542709351,18.414501190185547,0.00032629305496811867,1.52442467212677,0.52373260259628296,0
56,97.159197516385461,64.541370720506535,52.796658496547167,8.9527878094125713E-06,19.838688476905226,-3.0142279166186135E-06,-1.871077299118042,1.5991330146789551,1.0199850797653198,1.0877025127410889,1.1759319305419922,-5.6543002128601074,0,1,0,1,0,-8.6092281341552734,0.031271696090698242,55.338565826416016,31.282907485961914,6.056767463684082,27.425348281860352,24.507049560546875,0.75002551078796387,0.49365624785423279,18.595006942749023,0.00032309212838299572,1.5244245529174805,0.36296755075454712,0
57,94.769557308405638,28.880000826983597,31.269832601083035,8.9025715748314938E-06,19.838689443487674,-2.9655059693530046E-06,1.0778416395187378,1.1414493322372437,0.94298118352890015,0.85023808479309082,1.2293661832809448,-3.5812010765075684,0,0,0,0,0,-8.4578266143798828,0.035244166851043701,55.70074462890625,31.781455993652344,2.7137665748596191,32.2880859375,21.411697387695312,0.81034433841705322,0.58118551969528198,18.447158813476562,0.00032033529714681208,1.5244244337081909,0.10254093259572983,0
58,94.102138481549915,27.168993059940114,27.83658247131374,8.850199414152915E-06,19.838689869139344,-2.9440503984876913E-06,1.3294230699539185,1.2050206661224365,0.79012346267700195,1.0083812475204468,1.2037938833236694,-2.4210371971130371,0,0,0,0,0,-8.4231595993041992,0.027895644307136536,55.857738494873047,31.269033432006836,2.3914711475372314,34.333133697509766,22.971988677978516,0.85670602321624756,0.61799639463424683,18.363986968994141,0.00031729054171591997,1.5244244337081909,0.21592727303504944,0
59,94.047053735386584,26.86194100821929,26.917200106890377,8.8045381405467903E-06,19.838692265059798,-2.8232806592786399E-06,1.4492497444152832,1.2253108024597168,0.88004386425018311,1.0894107818603516,1.2779369354248047,-5.2782316207885742,0,0,0,0,0,-8.5247011184692383,0.030637608841061592,55.941257476806641,30.911033630371094,2.5989110469818115,37.220813751220703,23.390295028686523,0.88327896595001221,0.66997462511062622,18.285438537597656,0.00031400818261317909,1.5244244337081909,0.3056316077709198,0
60,94.27776855120436,26.224394661712576,25.993804535034723,8.7294444600340327E-06,19.838693136591463,-2.7793498803188985E-06,0.38074254989624023,1.1061602830886841,0.9288485050201416,0.98940157890319824,1.1961296796798706,-8.8293466567993164,0,0,0,0,0,-10.757593154907227,0.029035171493887901,56.384658813476562,30.759855270385742,2.8879680633544922,35.615036010742188,27.429540634155273,0.86649006605148315,0.64107054471969604,18.331132888793945,0.0003113702405244112,1.5244244337081909,1.4168593883514404,0
61,93.904488911740486,22.930447032811063,23.30382634326379,8.659518656898047E-06,19.838693282566965,-2.7719917799831967E-06,-1.6894700527191162,0.92550045251846313,0.96425503492355347,1.1377302408218384,1.0689007043838501,-4.9995265007019043,0,0,0,0,0,-9.5512514114379883,0.043610982596874237,56.167186737060547,30.723361968994141,2.6630630493164062,32.050628662109375,28.060886383056641,0.82310831546783447,0.57691127061843872,18.43867301940918,0.0003096705477219075,1.5244243144989014,0.45409345626831055,0
62,94.696330512687567,24.531831613187094,23.74010346207535,8.5918028423827704E-06,19.838691798709334,-2.8467877102043726E-06,-1.0582389831542969,0.9946938157081604,0.99715703725814819,1.1676218509674072,1.0811338424682617,-10.819108963012695,0,0,0,0,0,-11.802225112915039,0.036134660243988037,56.948089599609375,30.785896301269531,2.897519588470459,30.318666458129883,27.077714920043945,0.83584898710250854,0.54573601484298706,18.457107543945312,0.00030469894409179688,1.5244243144989014,1.1293981075286865,0
63,95.8719513666816,27.946952558248302,26.771444357872824,8.5062414475304172E-06,19.838691851925105,-2.8441052943999706E-06,-1.5585958957672119,0.97345030307769775,1.3648297786712646,1.0836659669876099,0.89154255390167236,4.4724054336547852,0,0,0,0,1,-7.5049190521240234,0.010313634760677814,57.066703796386719,32.556953430175781,1.7717397212982178,30.23798942565918,25.390926361083984,0.82659626007080078,0.54428380727767944,18.467811584472656,0.00030548303038813174,1.5244243144989014,0.4072546660900116,0
64,93.277734778467561,20.05196538173972,22.646308453117381,8.4770422137702452E-06,19.838688071295618,-3.0346732391795739E-06,3.3096146583557129,1.0696451663970947,0.97089707851409912,1.1146690845489502,0.99405777454376221,8.6230745315551758,1,0,0,0,0,-10.465936660766602,0.03929697722196579,55.616634368896484,32.468807220458984,0.93306916952133179,34.355167388916016,21.255126953125,0.96418458223342896,0.61839300394058228,18.256111145019531,0.00031150798895396292,1.5244243144989014,0.59063392877578735,0
65,91.779129545260218,20.442194789163477,21.940929012701964,8.4480923431352876E-06,19.8386883174628,-3.0222648362145824E-06,0.001553952693939209,0.93097448348999023,1.1135774850845337,1.1615393161773682,0.91949009895324707,11.922234535217285,0,0,0,0,0,-10.51233959197998,0.033798679709434509,54.148357391357422,32.148403167724609,1.270268440246582,34.751426696777344,24.79911994934082,0.92317020893096924,0.62552559375762939,18.289993286132812,0.00031230694730766118,1.5244243144989014,0.60618960857391357,0
66,91.001923693846905,19.051646677647952,19.829030590266047,8.4591371356471117E-06,19.838688328787683,-3.0216939895890745E-06,-0.54219353199005127,0.96810454130172729,1.0920023918151855,1.0797667503356934,0.96884411573410034,4.1679487228393555,0,0,0,0,0,-11.062195777893066,0.033041667193174362,53.341434478759766,31.794963836669922,1.7382086515426636,31.715911865234375,26.252023696899414,0.86584681272506714,0.57088637351989746,18.401954650878906,0.00031317889806814492,1.5244241952896118,0.64542317390441895,0
67,91.711869603451348,19.406939116075229,18.697205119334395,8.4895752332268772E-06,19.838689852021634,-2.9449132406732863E-06,-1.5273802280426025,0.97274196147918701,1.1055142879486084,1.0341776609420776,1.100704550743103,5.0047564506530762,0,0,0,0,0,-8.7941246032714844,0.01626133918762207,53.939483642578125,31.670066833496094,1.7060613632202148,29.91063117980957,25.062738418579102,0.80971866846084595,0.5383913516998291,18.490579605102539,0.00031371158547699451,1.5244241952896118,1.5603348016738892,0
68,91.910837922301141,25.774704239853598,25.575929482110077,8.4737356081507662E-06,19.838688907288017,-2.9925338670643545E-06,0.0048957467079162598,1.0558985471725464,1.5416761636734009,1.1935557126998901,1.0842058658599854,2.7049670219421387,0,0,0,0,1,-9.7087993621826172,0.022595815360546112,53.277641296386719,32.342105865478516,1.941460132598877,31.894260406494141,23.275117874145508,0.82646441459655762,0.5740966796875,18.438127517700195,0.00031401979504153132,1.5244241952896118,0.85160541534423828,0
69,91.822931434251373,22.642136829284137,22.730234296477864,8.4731887328823363E-06,19.838690224569291,-2.9261344522575186E-06,-0.047134697437286377,1.0348721742630005,1.1790435314178467,0.98162925243377686,1.1226538419723511,3.4489150047302246,0,0,0,0,0,-10.888182640075684,0.034266948699951172,53.149600982666016,32.672298431396484,1.8111519813537598,31.279624938964844,23.343399047851562,0.82814109325408936,0.56303322315216064,18.447515487670898,0.00031468577799387276,1.5244241952896118,0.64276158809661865,0
70,88.873923800587647,13.805039504694287,16.754286302034743,8.5481121673216279E-06,19.838690887670964,-2.8927098801060588E-06,-0.6537935733795166,0.57334816455841064,1.0939033031463623,0.8372809886932373,1.1354787349700928,-8.8503646850585938,0,0,1,0,0,-11.132207870483398,0.031748522073030472,50.370140075683594,32.083240509033203,2.2877113819122314,27.550857543945312,25.269203186035156,0.79895979166030884,0.49591538310050964,18.543815612792969,0.00031564477831125259,1.5244241952896118,0.57058382034301758,0
71,91.407380195818845,25.475306923606841,22.942098559717707,8.5663845752242464E-06,19.838691809270532,-2.8462553581703873E-06,-0.53639262914657593,1.1190623044967651,1.0408598184585571,0.94915854930877686,1.2042206525802612,-5.2864789962768555,0,0,0,0,0,-11.274287223815918,0.03512934222817421,52.354396820068359,31.795486450195312,3.1297690868377686,25.523075103759766,22.880620956420898,0.79665172100067139,0.45941534638404846,18.582624435424805,0.00031805186881683767,1.5244241952896118,0.56795787811279297,0
72,87.839323393087838,13.887595682466635,17.455908062722884,8.6481758005504214E-06,19.838695072680711,-2.6817585796689223E-06,-0.55238938331604004,0.59450024366378784,1.0403749942779541,0.73170357942581177,0.87397205829620361,-8.2555656433105469,0,0,1,0,0,-10.785001754760742,0.029869724065065384,50.187946319580078,31.426219940185547,2.0676560401916504,25.305505752563477,23.257242202758789,0.7811884880065918,0.4554990828037262,18.602006912231445,0.00031958296312950552,1.5244240760803223,0.67581009864807129,0
73,90.327363257445398,23.332760267237319,20.84499167512142,8.6892052730830225E-06,19.838701246678831,-2.3705495239495021E-06,-0.65345442295074463,1.0261667966842651,1.1046066284179688,0.90508657693862915,0.83979010581970215,4.8008623123168945,0,0,0,0,0,-9.5896711349487305,0.020009666681289673,51.595310211181641,31.19734001159668,3.140181303024292,26.202651977539062,21.625869750976562,0.76505023241043091,0.471647709608078,18.60200309753418,0.00032077162177301943,1.5244240760803223,1.2995278835296631,0
74,103.96493340421468,73.484819931193201,59.847406819078316,8.4167241587621323E-06,19.838697743285447,-2.5471429931138719E-06,-0.2502962052822113,1.7229732275009155,1.4198957681655884,1.0565961599349976,1.2031146287918091,10.393625259399414,0,0,0,1,1,-9.0049753189086914,0.037407055497169495,58.310451507568359,36.512504577636719,4.6532387733459473,29.211765289306641,21.145055770874023,0.789040207862854,0.52581173181533813,18.523845672607422,0.00031760614365339279,1.5244239568710327,0.60385119915008545,0
75,100.73037906410173,22.705027782167306,25.939642358571874,8.343605183765356E-06,19.838696433044969,-2.6131875065647177E-06,0.29858049750328064,0.99468916654586792,1.0733339786529541,0.74066025018692017,0.9697573184967041,4.7575511932373047,0,0,0,0,0,-8.8708343505859375,0.023837694898247719,57.473476409912109,37.005680084228516,1.7845512628555298,33.008125305175781,22.202266693115234,0.86602169275283813,0.5941462516784668,18.378528594970703,0.00031332953949458897,1.5244239568710327,1.3843927383422852,0
76,97.926096908133474,21.821029366804286,24.62541769730451,8.3017128374114712E-06,19.838695945013313,-2.6377874283327062E-06,0.064184784889221191,0.95691299438476562,1.5060017108917236,0.96951413154602051,0.88640207052230835,9.8561534881591797,0,0,0,0,1,-15.554268836975098,0.053964972496032715,55.283790588378906,36.473133087158203,2.6073224544525146,36.505508422851562,23.687154769897461,0.88563978672027588,0.65709912776947021,18.295957565307617,0.00030969080398790538,1.5244239568710327,0.29251635074615479,0
77,100.42375389546156,26.242417291192105,23.744769681892357,8.1882750637835587E-06,19.838696426041423,-2.6135405301357556E-06,-4.6054463386535645,0.93581336736679077,0.89214944839477539,0.80695432424545288,0.9620058536529541,2.1507999897003174,0,1,0,0,0,-9.1333656311035156,0.055123317986726761,57.291667938232422,36.046596527099609,2.7024796009063721,29.412130355834961,27.369466781616211,0.73615849018096924,0.52941828966140747,18.5731201171875,0.00030343155958689749,1.5244238376617432,0.4132513701915741,0
78,100.34453187985346,23.921871310804853,24.001180380870355,8.129822274360375E-06,19.838696942403914,-2.5875125529115205E-06,-0.13814455270767212,1.0315424203872681,0.99729812145233154,1.0133005380630493,1.0821254253387451,-0.15923500061035156,0,0,0,0,0,-15.706603050231934,0.056519001722335815,57.548614501953125,35.840904235839844,3.3948853015899658,32.180141448974609,23.738151550292969,0.80211561918258667,0.5792425274848938,18.457338333129883,0.00030052589136175811,1.5244238376617432,0.35020396113395691,0
79,103.57224549384787,32.262017647146713,29.034273352293241,7.9751424061627311E-06,19.838695747237651,-2.6477565886446217E-06,-4.5601382255554199,1.1328955888748169,0.95905971527099609,0.88934773206710815,0.96810925006866455,-0.45634078979492188,0,1,0,0,0,-9.4327573776245117,0.066430121660232544,59.786899566650391,36.476249694824219,2.9544525146484375,28.921318054199219,26.346744537353516,0.69673794507980347,0.52058368921279907,18.621374130249023,0.00029711969546042383,1.5244238376617432,0.095727220177650452,0
80,101.34403863452376,18.481284202756651,20.709538743519516,7.9230065361347335E-06,19.838693208359182,-2.7757323276082366E-06,0.54129612445831299,1.0562273263931274,0.80178248882293701,1.0656825304031372,0.94194602966308594,5.7654051780700684,0,0,0,0,0,-11.091708183288574,0.062545299530029297,59.479423522949219,36.1328125,1.5330905914306641,34.616035461425781,21.386123657226562,0.83173751831054688,0.62308865785598755,18.383867263793945,0.00029978540260344744,1.5244238376617432,0.12427548319101334,0
81,101.74306086447091,21.631284030299284,21.23228982312401,7.8488840468104423E-06,19.838689898792655,-2.9425556816656371E-06,-0.48300546407699585,1.1836311817169189,0.83263146877288818,0.9863923192024231,0.99723565578460693,1.5877959728240967,0,0,0,0,0,-4.6128520965576172,0.0071036466397345066,59.70147705078125,36.085186004638672,1.2526824474334717,35.367382049560547,24.893583297729492,0.8558429479598999,0.63661283254623413,18.346233367919922,0.00029783733771182597,1.5244237184524536,0.10393443703651428,0
82,97.754618945345285,12.250728948478063,16.23931481548323,7.8734391056487474E-06,19.838691555187108,-2.8590627904377485E-06,5.331139087677002,1.0463047027587891,0.81447774171829224,1.0113478899002075,1.1107227802276611,2.6415510177612305,1,0,0,0,0,-8.7628660202026367,0.014134748838841915,57.453895568847656,35.431098937988281,0.41763597726821899,45.631332397460938,18.420915603637695,1.0603306293487549,0.82136392593383789,17.956996917724609,0.00030284980311989784,1.5244237184524536,0.15295577049255371,0
83,95.294205815438175,12.987959701835644,15.448576404313791,7.9251460706471427E-06,19.838692595567554,-2.8066209511815753E-06,0.95321142673492432,0.78481179475784302,0.84783428907394409,1.0572720766067505,0.93579739332199097,-5.0785531997680664,0,0,0,0,0,-8.870305061340332,0.024698352441191673,54.742221832275391,34.536655426025391,1.566426157951355,40.883644104003906,30.795669555664062,0.96854716539382935,0.73590552806854248,18.134239196777344,0.00029765511862933636,1.5244237184524536,1.395733118057251,0
84,94.949727895725516,22.698676543944458,23.043365140668467,7.9406787356295307E-06,19.838693650010974,-2.7534702481058978E-06,0.89896106719970703,0.82296454906463623,1.4933755397796631,0.93368273973464966,1.1216892004013062,-6.6456136703491211,0,0,0,0,1,-8.57208251953125,0.020373526960611343,52.874809265136719,34.066188812255859,3.5220406055450439,34.671783447265625,30.303569793701172,0.92550015449523926,0.62409204244613647,18.289100646972656,0.00030012166826054454,1.5244237184524536,0.26842769980430603,0
85,100.1542460377328,41.217087928838446,36.012713224792677,7.8498095048462617E-06,19.838692729230971,-2.7998834587726181E-06,1.993746280670166,1.5222806930541992,0.86080002784729004,1.2000312805175781,1.1867775917053223,-2.8286168575286865,0,0,0,1,0,-8.4225931167602539,0.028416689485311508,57.856868743896484,34.694770812988281,3.0568540096282959,34.677345275878906,27.340463638305664,0.88613176345825195,0.62419217824935913,18.328369140625,0.00030845747096464038,1.5244237184524536,0.16771860420703888,0
86,94.657874624207622,12.664813437678676,18.161251705732138,7.8338160061423508E-06,19.838693364541978,-2.7678597141955964E-06,1.7543115615844727,0.75707006454467773,0.85722362995147705,1.076851487159729,1.2319698333740234,2.3038196563720703,0,0,0,0,0,-9.4559745788574219,0.040555384010076523,55.3663330078125,33.924236297607422,0.9681132435798645,38.197292327880859,24.680545806884766,0.91485625505447388,0.68755120038986206,18.236286163330078,0.00030789655284024775,1.5244237184524536,0.22535073757171631,0
87,92.458794166706497,12.728679823694401,14.927929799237463,7.8678887773045396E-06,19.838693322483451,-2.7699797334067759E-06,0.89327681064605713,0.86985427141189575,0.89226102828979492,0.97858601808547974,1.1863138675689697,-0.47143071889877319,0,0,0,0,0,-8.5516586303710938,0.025909295305609703,53.618083953857422,33.207416534423828,1.1522955894470215,36.636127471923828,26.506664276123047,0.88384151458740234,0.65945029258728027,18.295400619506836,0.00030821727705188096,1.5244235992431641,0.21640455722808838,0
88,90.662977692205459,13.004768485781678,14.800830579427419,7.9373948841663752E-06,19.838693545982242,-2.7587139625852769E-06,1.7302262783050537,0.85224956274032593,0.88518655300140381,0.98665857315063477,1.1632968187332153,3.1223189830780029,0,0,0,0,0,-9.3439464569091797,0.03974253311753273,51.862220764160156,32.428123474121094,1.9172147512435913,36.905353546142578,24.692174911499023,0.87157964706420898,0.66429632902145386,18.302818298339844,0.00030945421895012259,1.5244235992431641,0.17227844893932343,0
89,97.48551294282079,49.480593054277705,42.658242687949972,7.8389357178344845E-06,19.83869495473802,-2.6877036468279967E-06,0.67885643243789673,1.6874136924743652,0.85756134986877441,1.0839961767196655,1.3854247331619263,5.6876125335693359,0,0,0,1,0,-11.249754905700684,0.061665009707212448,56.635665893554688,33.332088470458984,3.3296864032745361,38.412029266357422,23.792179107666016,0.82745653390884399,0.69141650199890137,18.319822311401367,0.00030925421742722392,1.5244235992431641,0.13976623117923737,0
90,97.826921361982826,26.299555956508847,25.958167000717076,7.7515902263313012E-06,19.838693880885838,-2.7418326758638374E-06,-0.82843738794326782,1.093726634979248,0.84324485063552856,0.94159930944442749,1.2126070261001587,4.3458080291748047,0,0,0,0,0,-15.649459838867188,0.075189054012298584,57.299278259277344,33.413120269775391,3.5389103889465332,36.171516418457031,26.546003341674805,0.77382528781890869,0.65108728408813477,18.413782119750977,0.00030558451544493437,1.5244234800338745,0.11034196615219116,0
91,101.66759761299937,38.758503322046892,34.917756756364831,7.5812234383454472E-06,19.838693075664342,-2.7824209976084327E-06,-4.4701933860778809,1.1572334766387939,0.83423793315887451,0.95703220367431641,1.0480612516403198,10.202362060546875,0,1,0,0,0,-10.624137878417969,0.086203768849372864,59.886268615722656,34.24749755859375,3.2791938781738281,31.661964416503906,26.215723037719727,0.65996330976486206,0.56991535425186157,18.608814239501953,0.00030007716850377619,1.5244234800338745,0.17730908095836639,0
92,102.14454329203814,25.432412785604829,24.955386051112438,7.4568328121988769E-06,19.838690104000271,-2.9322119032557317E-06,-1.0574158430099487,1.0875097513198853,0.86008274555206299,1.0482832193374634,1.145077109336853,-5.1595125198364258,0,0,0,0,0,-11.277630805969238,0.065782941877841949,60.25921630859375,34.468124389648438,3.2490487098693848,31.126686096191406,25.443401336669922,0.75899392366409302,0.56028032302856445,18.519414901733398,0.00029902384267188609,1.5244234800338745,0.37120696902275085,0
93,103.28965613374487,29.150538477367082,28.00529613357212,7.3013400956904455E-06,19.838688359763474,-3.0201326114012127E-06,-1.7627862691879272,1.1333398818969727,0.97977185249328613,1.1272643804550171,1.0161302089691162,-4.3607821464538574,0,0,0,0,0,-10.174570083618164,0.066446073353290558,60.685855865478516,35.281646728515625,3.0255081653594971,31.501081466674805,26.811792373657227,0.78290534019470215,0.56701940298080444,18.488763809204102,0.00029672076925635338,1.524423360824585,0.21008129417896271,0
94,103.05033815216274,23.629752478476441,23.868950412293199,7.1715614078842257E-06,19.838687757514418,-3.0504898218330426E-06,-0.82413071393966675,1.0521152019500732,0.86427921056747437,1.1681575775146484,1.0031776428222656,-12.585792541503906,0,0,0,0,0,-11.96799373626709,0.08498469740152359,60.496311187744141,35.199188232421875,3.256744384765625,31.437337875366211,27.702390670776367,0.842307448387146,0.56587207317352295,18.430507659912109,0.00029617187101393938,1.524423360824585,0.42121115326881409,0
95,102.95762580199167,24.244545151522907,24.337133192559996,7.0407043162629074E-06,19.838686268106102,-3.1255655420121155E-06,-1.4052211046218872,1.0277917385101318,0.99852824211120605,1.1922891139984131,1.0835064649581909,-4.0947327613830566,0,0,0,0,0,-10.618197441101074,0.10377120971679688,60.282478332519531,35.46221923828125,2.9464726448059082,31.535270690917969,27.677276611328125,0.85346388816833496,0.56763482093811035,18.417587280273438,0.00029541674302890897,1.524423360824585,0.46066167950630188,0
96,101.02571165353059,19.446214155057095,21.378058030215325,6.9505486602083207E-06,19.838685797452925,-3.1492894770998422E-06,-0.61704683303833008,1.0592054128646851,1.0207934379577637,1.0675978660583496,0.97027420997619629,-9.1037654876708984,0,0,0,0,0,-6.1869940757751465,0.01516574714332819,59.434623718261719,35.135250091552734,1.7964469194412231,32.1046142578125,27.31828498840332,0.87739020586013794,0.57788306474685669,18.383413314819336,0.00029552230262197554,1.524423360824585,0.73134678602218628,0
97,97.034821592085066,13.231347053588834,17.222340821830731,6.9556286686600311E-06,19.838685813043266,-3.1485036240972928E-06,3.1640534400939941,1.1069036722183228,1.1528133153915405,1.1830452680587769,0.87298309803009033,-6.8878412246704102,1,0,0,0,0,-10.51680850982666,0.046193838119506836,56.871330261230469,34.442432403564453,1.4383680820465088,41.736114501953125,22.568336486816406,0.97720688581466675,0.75124996900558472,18.1102294921875,0.00029517660732381046,1.524423360824585,0.4598003625869751,0
98,101.13334497272969,36.354796080071537,32.256289724233504,6.8551706769966257E-06,19.838686443101615,-3.1167446471985492E-06,-0.51303184032440186,1.5080775022506714,1.0121201276779175,1.0698519945144653,1.134433388710022,-3.9537954330444336,0,0,0,1,0,-6.4163699150085449,0.010951931588351727,59.056724548339844,34.96954345703125,2.4468314647674561,40.138088226318359,29.290327072143555,0.88048768043518066,0.72248554229736328,18.235713958740234,0.00029376198654063046,1.5244232416152954,0.18585065007209778,0
99,95.562231021095073,13.610081556745863,19.181228136125426,6.8294766446914558E-06,19.838687255755065,-3.075781707355964E-06,4.62548828125,0.96511292457580566,0.86697840690612793,1.0799874067306519,0.99635255336761475,5.3539943695068359,1,0,0,0,0,-10.331240653991699,0.049251798540353775,55.853225708007812,34.364524841308594,1.0482733249664307,44.254302978515625,22.361288070678711,1.0111883878707886,0.79657745361328125,18.030921936035156,0.00029419985366985202,1.5244232416152954,0.20710812509059906,0
100,92.829544378388675,15.62493842778029,18.357755553985189,6.8394783080109166E-06,19.838687630295752,-3.0569024574452465E-06,1.4607653617858887,0.8623422384262085,0.89767932891845703,1.0797021389007568,1.0963761806488037,7.1387462615966797,0,0,0,0,0,-10.151572227478027,0.045570354908704758,53.609130859375,33.647380828857422,1.2886464595794678,38.792568206787109,28.115650177001953,0.93505209684371948,0.69826620817184448,18.20536994934082,0.00029667076887562871,1.5244232416152954,0.26966631412506104,0
