year,season,organ,size_unit,size_min,size_mean,size_max,function_min,function_mean,function_max,mean_usage,active_fraction
3,Summer,LiveBiomassHarvester,"кг сух. в-ва/ч",18.731424,19.123989,19.521854,0.999988,0.999988,0.999988,0,0
3,Summer,DryBiomassCollector,"кг/ч",45.235352,46.241943,47.102299,0.999988,0.999988,0.999988,0.112005,0.134511
3,Summer,Dryer,"кг сух. в-ва/ч",21.075766,21.517527,21.965408,0.999988,0.999988,0.999988,0,0
3,Summer,OrganicStorage,"кг",5901.004395,6176.226563,6541.431152,0.999988,0.999988,0.999988,0.256842,1
3,Summer,Furnace,"кВт",85.736694,86.591988,87.415276,0.999988,0.999988,0.999988,0.227685,1
3,Summer,Battery,"кВт·ч",280,280,280,0.999988,0.999988,0.999988,0.557832,0.75
3,Summer,ElectricMotor,"кВт",86.828453,88.557396,90.292091,0.999988,0.999988,0.999988,0.005471,0.201087
3,Summer,ThermalOrgan,"кВт",44.633373,45.563747,46.499336,0.999988,0.999988,0.999988,0.000086,0
3,Summer,Radiator,"кВт",93.367767,97.392319,99.035522,0.999988,0.999988,0.999988,0.196534,1
3,Summer,GrowthTissue,"кг структуры/сут",4.550384,4.639137,4.980484,0.999988,0.999988,0.999988,0.385681,1
3,Summer,Frame,"кг несущей способности",33020.605469,33095.507813,33223.71875,0.999988,0.999988,0.999988,0.696671,1
3,Autumn,Sail,"м²",416.475403,452.507416,483.840637,0.999988,0.999988,0.999988,0.077076,0.184066
3,Autumn,SolarLeaf,"м²",202.898544,209.691086,215.763519,0.999988,0.999988,0.999988,0.100974,0.396978
3,Autumn,WaterIntake,"л/ч",262.71759,266.385895,269.062408,0.999988,0.999988,0.999988,0.016484,0.016484
3,Autumn,SnowCollector,"м²",47.414349,48.397209,49.393539,0.999988,0.999988,0.999988,0,0
3,Autumn,WaterReservoir,"л",9084.643555,9676.490234,10301.473633,0.999988,0.999988,0.999988,0.35851,1
3,Autumn,LiveBiomassHarvester,"кг сух. в-ва/ч",17.979851,18.352558,18.730371,0.999988,0.999988,0.999988,0,0
3,Autumn,DryBiomassCollector,"кг/ч",47.098419,47.847515,48.707085,0.999988,0.999988,0.999988,0.100267,0.107143
3,Autumn,Dryer,"кг сух. в-ва/ч",20.230124,20.649479,21.074579,0.999988,0.999988,0.999988,0,0
3,Autumn,OrganicStorage,"кг",6542.602539,7018.045898,7534.008301,0.999988,0.999988,0.999988,0.25568,1
3,Autumn,Furnace,"кВт",87.415276,88.365814,89.389885,0.999988,0.999988,0.999988,0.212229,1
3,Autumn,Battery,"кВт·ч",280,280,280,0.999988,0.999988,0.999988,0.396428,0.546703
3,Autumn,ElectricMotor,"кВт",83.407944,85.109444,86.823715,0.999988,0.999988,0.999988,0.001543,0.042582
3,Autumn,ThermalOrgan,"кВт",43.084595,43.804482,44.630871,0.999988,0.999988,0.999988,0.021472,0.796703
3,Autumn,Radiator,"кВт",99.035522,99.035522,99.035522,0.999988,0.999988,0.999988,0.156107,1
3,Autumn,GrowthTissue,"кг структуры/сут",4.980484,5.25482,5.402226,0.999988,0.999988,0.999988,0.292179,1
3,Autumn,Frame,"кг несущей способности",33224.277344,33393.957031,33573.929688,0.999988,0.999988,0.999988,0.701011,1
4,Winter,Sail,"м²",501.361725,602.433899,766.901794,0.999988,0.999988,0.999988,0.068531,0.2
4,Winter,SolarLeaf,"м²",216.394226,229.627838,255.001465,0.999988,0.999988,0.999988,0.03894,0.288889
4,Winter,WaterIntake,"л/ч",269.780365,288.627411,320.469391,0.999988,0.999988,0.999988,0.015278,0.015278
4,Winter,SnowCollector,"м²",39.674953,44.009136,46.754852,0.999988,0.999988,0.999988,0,0
4,Winter,WaterReservoir,"л",10786.495117,12753.245117,15563.103516,0.999988,0.999988,0.999988,0.351551,1
4,Winter,LiveBiomassHarvester,"кг сух. в-ва/ч",15.045027,16.688574,17.729771,0.999988,0.999988,0.999988,0,0
4,Winter,DryBiomassCollector,"кг/ч",49.350266,50.700733,52.130806,0.999988,0.999988,0.999988,0.094503,0.1125
4,Winter,Dryer,"кг сух. в-ва/ч",16.927982,18.777235,19.948744,0.999988,0.999988,0.999988,0,0
4,Winter,OrganicStorage,"кг",7923.600098,9400.419922,11473.493164,0.999988,0.999988,0.999988,0.255093,1
4,Winter,Furnace,"кВт",90.092514,92.469437,95.681831,0.999988,0.999988,0.999988,0.200441,1
4,Winter,Battery,"кВт·ч",280,280,280,0.999988,0.999988,0.999988,0.297573,0.511111
4,Winter,ElectricMotor,"кВт",70.08844,77.539658,82.264656,0.999988,0.999988,0.999988,0.002993,0.093056
4,Winter,ThermalOrgan,"кВт",37.092896,40.606255,42.699322,0.999988,0.999988,0.999988,0.031517,1
4,Winter,Radiator,"кВт",99.035522,99.035522,99.035522,0.999988,0.999988,0.999988,0.13129,1
4,Winter,GrowthTissue,"кг структуры/сут",5.600957,6.889091,8.41485,0.999988,0.999988,0.999988,0.268607,1
4,Winter,Frame,"кг несущей способности",33717.492188,34297.183594,35109.453125,0.999988,0.999988,0.999988,0.730901,1
4,Spring,Sail,"м²",543.922791,565.614197,589.014954,0.999988,0.999988,0.999988,0.065078,0.179348
4,Spring,SolarLeaf,"м²",216.993973,224.808136,234.802155,0.999988,0.999988,0.999988,0.240505,0.51087
4,Spring,WaterIntake,"л/ч",275.070923,280.533752,287.419769,0.999988,0.999988,0.999988,0.017663,0.017663
