day,year,day_of_year,x,y,distance_km,water_l,snow_l,wet_organic_kg,dry_organic_kg,electricity_kwh,heat_kwh,mass_kg,water_deficit_hours,organic_deficit_hours,thermal_deficit_hours,niche_count,operational,failure,max_ledger_error,actions
46,1,46,13,11,141.264648,3092.362793,0,1519.218628,165.276611,278.929596,0,23878.857422,0,0,0,4,1,None,0.000977,"burn dry organic matter|heat caravan|reject heat|maintain caravan water circuit|maintain living structure|maintain electrical systems|move|movement water loss|movement organic maintenance|grow Парус|grow Солнечный лист|grow Резервуар|grow Органическое хранилище|grow Каркас"
47,1,47,18,8,147.551819,2930.071777,0,1519.218628,84.660172,277.563629,0.242335,23651.556641,0,0,0,4,1,None,0.000977,"harvest dry biomass|capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|maintain caravan water circuit|maintain living structure|maintain electrical systems|move|movement water loss|movement organic maintenance"
48,1,48,13,11,151.723877,2776.457275,0,1519.21521,125.9589,279.086731,0,23499.017578,0,0,0,4,1,None,0.000977,"capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems"
49,1,49,13,11,157.028,2622.981445,0,1519.214111,149.118988,278.929535,0,23372.300781,0,0,0,4,1,None,0.000977,"burn dry organic matter|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|grow Парус|grow Солнечный лист|grow Резервуар|grow Органическое хранилище|grow Каркас"
50,1,50,12,11,162.470123,2465.581055,0,1519.191284,161.03038,276.046021,0.46137,23227.580078,0,0,0,4,1,None,0.000977,"burn dry organic matter|heat caravan|reject heat|maintain caravan water circuit|maintain living structure|maintain electrical systems|move|movement water loss|movement organic maintenance|grow Парус|grow Солнечный лист|grow Резервуар|grow Органическое хранилище|grow Каркас"
51,1,51,12,11,167.819885,2308.765625,0,1519.157349,173.560318,275.316162,0.578136,23081.988281,0,0,0,4,1,None,0.000977,"burn dry organic matter|heat caravan|reject heat|maintain caravan water circuit|maintain living structure|maintain electrical systems|move|movement water loss|movement organic maintenance|grow Парус|grow Солнечный лист|grow Резервуар|grow Органическое хранилище|grow Каркас"
52,1,52,9,11,173.226837,2147.145508,0,1519.129639,98.37738,277.828125,0.188361,22843.894531,0,0,0,4,1,None,0.000977,"harvest dry biomass|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|move|movement water loss|movement organic maintenance"
53,1,53,13,11,176.226837,1977.49585,0,1519.080322,131.897614,279.086609,0,22720.820313,0,0,0,4,1,None,0.000977,"capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems"
54,1,54,13,11,181.415802,1792.848267,0,1519.021973,114.246323,279.086609,0,22536.347656,0,0,0,4,1,None,0.000977,"capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems"
55,1,55,10,12,186.579285,1604.670898,0,1518.891968,92.702461,278.176208,0.137243,22293.267578,0,0,0,4,1,None,0.000977,"harvest dry biomass|capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|move|movement water loss|movement organic maintenance"
56,1,56,12,11,194.619858,3113.021973,0,1518.503052,115.765366,279.086548,0,23834.277344,0,0,0,4,1,None,0.000977,"capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems"
57,1,57,18,12,199.914032,2942.015381,0,1518.277954,98.147331,279.086487,0,23662.960938,0,0,0,4,1,None,0.000977,"harvest dry biomass|capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|move|movement water loss|movement organic maintenance"
58,1,58,12,11,203.241547,2770.730713,0,1518.043457,131.920883,278.767792,0.050995,23491.396484,0,0,0,4,1,None,0.000977,"capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|move|movement water loss|movement organic maintenance"
59,1,59,12,11,208.3022,2600.158203,0,1517.684692,115.376038,278.769623,0.050701,23321.175781,0,0,0,4,1,None,0.000977,"capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|move|movement water loss|movement organic maintenance"
60,1,60,13,11,213.5522,2435.256836,0,1517.269531,139.346252,276.518585,0.381877,23196.960938,0,0,0,4,1,None,0.000977,"capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|move|movement water loss|movement organic maintenance|grow Парус|grow Солнечный лист|grow Резервуар|grow Органическое хранилище|grow Каркас"
61,1,61,12,11,219.390579,2274.405518,0,1516.80835,154.11409,278.022644,0.145064,23011.162109,0,0,0,4,1,None,0.000977,"burn dry organic matter|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|move|movement water loss|movement organic maintenance|grow Парус|grow Солнечный лист|grow Резервуар|grow Органическое хранилище|grow Каркас"
62,1,62,12,17,222.955902,2111.794678,0,1516.288086,194.061676,276.844666,0,22900.089844,0,0,0,4,1,None,0.000977,"harvest dry biomass|capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|grow Сборщик сухой массы|grow Органическое хранилище|grow Биореактор / топка"
63,1,63,13,11,226.746002,1950.458008,0,1515.765747,126.577644,279.086426,0,22682.849609,0,0,0,4,1,None,0.000977,"capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems"
64,1,64,13,11,232.974121,1793.364502,0,1515.147949,153.076508,278.905548,0,22560.875,0,0,0,4,1,None,0.000977,"capture dust|burn dry organic matter|power intake and harvest|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|grow Парус|grow Солнечный лист|grow Резервуар|grow Органическое хранилище|grow Каркас"
65,1,65,12,11,241.439941,1632.59436,0,1514.291382,168.53804,267.52948,1.823961,22415.783203,0,0,0,4,1,None,0.000977,"burn dry organic matter|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems|move|movement water loss|movement organic maintenance|grow Парус|grow Солнечный лист|grow Резервуар|grow Органическое хранилище|grow Каркас"
66,1,66,13,11,247.872986,3160.893066,0,1597.294067,104.043503,266.304443,0,24144.076172,0,0,0,4,1,None,0.000977,"burn dry organic matter|heat caravan|reject heat|spoil wet organic matter|maintain caravan water circuit|maintain living structure|maintain electrical systems"
