day,year,day_of_year,x,y,distance_km,water_l,snow_l,wet_organic_kg,dry_organic_kg,electricity_kwh,heat_kwh,mass_kg,water_deficit_hours,organic_deficit_hours,thermal_deficit_hours,niche_count,operational,failure,max_ledger_error,actions
43,1,43,20.687304,9.546124,383.082458,3161.578857,0,2999.007568,0,0,0,35806.203125,0,0,580.511902,4,1,None,0.003906,"maintain caravan water circuit|maintain living structure|move|movement water loss|movement organic maintenance"
44,1,44,20.813177,10.877403,383.470825,3004.325439,0,2989.386475,0,0,0,35620.539063,0,0,603.967834,4,1,None,0.003906,"maintain caravan water circuit|maintain living structure|move|movement water loss|movement organic maintenance"
45,1,45,20.518263,11.317683,383.603699,3735.385742,0,2979.815674,0,0,0,36320.6875,0,0,627.385376,4,1,None,0.003906,"maintain caravan water circuit|maintain living structure|move|movement water loss|movement organic maintenance"
46,1,46,19.83424,11.166608,383.796295,3577.69043,0,2970.241943,0,0,0,36141.769531,0,0,650.516296,4,1,None,0.003906,"maintain caravan water circuit|maintain living structure|move|movement water loss|movement organic maintenance"
47,1,47,18.961081,11.049469,384.018555,3420.553467,0,2960.660645,0,0,0,35958.84375,0,0,673.308167,4,1,None,0.003906,"maintain caravan water circuit|maintain living structure|move|movement water loss|movement organic maintenance"
48,1,48,18.1141,10.611584,384.265015,3263.963379,0,2951.093994,0,0,0,35778.421875,0,0,695.282715,4,1,None,0.003906,"maintain caravan water circuit|maintain living structure|move|movement water loss|movement organic maintenance"
49,1,49,18.50235,10.678001,384.618591,3106.750977,0,2941.550049,0,0,0,35605.078125,0,0,716.810913,4,1,None,0.003906,"capture dust|maintain caravan water circuit|maintain living structure|move|movement water loss|movement organic maintenance"
50,1,50,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35562.042969,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
51,1,51,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35560.84375,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
52,1,52,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35559.640625,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
53,1,53,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35558.441406,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
54,1,54,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35557.242188,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
55,1,55,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35556.042969,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
56,1,56,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35554.84375,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
57,1,57,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35553.640625,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
58,1,58,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35552.441406,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
59,1,59,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35551.242188,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
60,1,60,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35550.042969,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
61,1,61,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35548.84375,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
62,1,62,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35547.640625,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
63,1,63,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35546.441406,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
64,1,64,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35545.242188,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
65,1,65,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35544.042969,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
66,1,66,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35542.84375,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
67,1,67,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35541.640625,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
68,1,68,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35540.441406,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
69,1,69,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35539.242188,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
70,1,70,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35538.042969,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
71,1,71,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35536.84375,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
72,1,72,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35535.640625,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
73,1,73,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35534.441406,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
74,1,74,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35533.242188,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
75,1,75,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35532.042969,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
76,1,76,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35530.84375,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
77,1,77,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35529.640625,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
78,1,78,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35528.441406,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
79,1,79,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35527.242188,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
80,1,80,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35526.042969,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
81,1,81,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35524.84375,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
82,1,82,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35523.640625,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
83,1,83,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35522.441406,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
84,1,84,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
85,1,85,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
86,1,86,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
87,1,87,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
88,1,88,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
89,1,89,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
90,1,90,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
91,1,91,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
92,1,92,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
93,1,93,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
94,1,94,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
95,1,95,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
96,1,96,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
97,1,97,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
98,1,98,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
99,1,99,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
100,1,100,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
101,1,101,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,4,0,ThermalSystemCollapse,0.003906,""
102,1,102,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
103,1,103,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
104,1,104,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
105,1,105,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
106,1,106,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
107,1,107,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
108,1,108,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
109,1,109,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
110,1,110,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
111,1,111,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
112,1,112,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
113,1,113,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
114,1,114,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
