year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,climate_temperature_anomaly_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,severe_heat,severe_cold,severe_drought,extreme_wet,severe_wind,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_compaction,soil_depth_m,dust_gm2,fire_intensity,burn_scar,non_finite
40,361.1823478937149,1245.2443640496349,1276.7998009881267,3.2071202854490319E-07,19.872847080230713,3.2086049051709083E-05,-0.20343776047229767,1.0737466812133789,1.4389188289642334,1.1651381254196167,1.0010236501693726,-5.079533576965332,0,0,0,0,1,-7.9187021255493164,3.678917407989502,105.71987152099609,107.97455596923828,138.63192749023438,49.4759521484375,36.901279449462891,0.80557340383529663,0.8905671238899231,18.176706314086914,0.086318276822566986,1.5369569063186646,0.0013390075182542205,0,0,0
41,352.99421393871307,1070.8410684087285,1079.0280315977361,2.8387951589924868E-07,19.872868627309799,3.3170331055185858E-05,0.78638947010040283,1.0329785346984863,1.0504642724990845,1.0469317436218262,1.1582555770874023,-8.2353973388671875,0,0,0,0,0,-8.4681882858276367,3.6664602756500244,102.69721984863281,104.90053558349609,136.58377075195312,50.95819091796875,38.858219146728516,0.8593483567237854,0.91724753379821777,18.096273422241211,0.086694419384002686,1.5369569063186646,0.0014755913289263844,0,0,0
42,365.19113385677338,1174.8158637248052,1162.6173560127281,2.3844277729009462E-07,19.872889071702957,3.4199124214777931E-05,0.51520782709121704,1.1176820993423462,1.0296162366867065,1.10490882396698,1.1102186441421509,-12.281834602355957,0,0,0,0,0,-8.893244743347168,3.6645984649658203,103.0733642578125,105.19647979736328,147.92227172851562,50.709800720214844,41.39117431640625,0.82840007543563843,0.91277617216110229,18.1317138671875,0.086749620735645294,1.5369569063186646,0.0072141042910516262,0,0,0
43,317.76500034332275,983.86396505002631,1031.288822592287,2.0353174879773604E-07,19.872907280921936,3.5115439988117228E-05,0.22438311576843262,1.0224845409393311,1.1636741161346436,1.199001669883728,0.9245721697807312,-7.0956954956054688,0,0,0,0,0,-7.7112903594970703,3.6602959632873535,102.92001342773438,104.02623748779297,102.12657165527344,52.827167510986328,38.494434356689453,0.81303083896636963,0.95088875293731689,18.108987808227539,0.086841955780982971,1.5369569063186646,0.00016957911429926753,0,0,0
44,281.53455078601837,904.41931200281397,940.64966368050955,1.9714878260780995E-07,19.872922390699387,3.587578711918601E-05,0.94143247604370117,0.88024795055389404,1.033933162689209,1.1013060808181763,1.1067032814025879,2.2716352939605713,0,0,0,0,0,-9.9864988327026367,3.5115554332733154,101.91861724853516,96.585372924804688,74.902198791503906,61.224773406982422,35.520923614501953,0.80823081731796265,1.1020456552505493,17.962646484375,0.086652696132659912,1.5369569063186646,1.6019761517327424E-07,0,0,0
45,313.29634892940521,942.24335631442955,910.48089454470028,1.7832188746135165E-07,19.872936278581619,3.6574646612436601E-05,-0.35726609826087952,0.87154442071914673,0.8380662202835083,0.993630051612854,1.155888557434082,4.3471002578735352,0,0,0,0,0,-13.108558654785156,3.6641166210174561,102.71059417724609,102.73689270019531,99.867263793945312,58.988018035888672,37.306560516357422,0.78868269920349121,1.0617843866348267,18.022468566894531,0.086531728506088257,1.536956787109375,0.0064789578318595886,0,0,0
46,370.37131726741791,1213.4422591905532,1156.3663981829595,1.5438332648322013E-07,19.872951954603195,3.7363488014689418E-05,-2.5859375,0.91191840171813965,0.84256970882415771,1.1767847537994385,1.0571229457855225,3.3244748115539551,0,0,0,0,0,-8.9193019866943359,3.6920499801635742,107.87238311767578,112.02655029296875,142.01579284667969,49.120063781738281,38.734062194824219,0.69916063547134399,0.88416093587875366,18.289630889892578,0.086014620959758759,1.5369566679000854,3.3683521905913949E-05,0,0,0
47,290.56451272964478,840.67629783728626,920.48218651994102,1.3221572761873736E-07,19.872958689928055,3.770241987193112E-05,0.6087527871131897,0.92266374826431274,0.91673141717910767,1.1989518404006958,1.1191695928573608,4.863405704498291,0,0,0,0,0,-9.6908140182495117,3.6718676090240479,103.67874908447266,103.50617980957031,75.172500610351562,52.833240509033203,34.389324188232422,0.75909334421157837,0.95099836587905884,18.162866592407227,0.086639165878295898,1.5369566679000854,6.0838694082576694E-08,0,0,0
48,246.623410820961,629.28992187453696,673.23136533029901,1.3762053713614538E-07,19.872977375984192,3.864273082100434E-05,0.45688444375991821,0.79097431898117065,0.84161919355392456,1.1652706861495972,1.0631177425384521,-0.35922765731811523,0,0,1,0,0,-9.4823837280273438,2.4872384071350098,96.710121154785156,88.010986328125,54.832599639892578,52.007080078125,37.08489990234375,0.80947279930114746,0.93612754344940186,18.127376556396484,0.086988575756549835,1.5369566679000854,0.0075041931122541428,0,0,0
49,243.66302585601807,560.19255287366104,563.15425055997912,1.6317151611535447E-07,19.872996270656586,3.9593539659461153E-05,0.53034687042236328,0.74875319004058838,0.95267945528030396,1.0571287870407104,0.96430540084838867,-0.023245811462402344,0,0,1,0,0,-10.375126838684082,2.2391784191131592,92.57452392578125,75.154640197753906,69.114860534667969,52.693447113037109,38.018592834472656,0.80270135402679443,0.94848203659057617,18.12181282043457,0.087396793067455292,1.5369566679000854,0.00028973832377232611,0,0,0
50,314.20691525936127,1012.7449595782964,942.19932644892106,1.2450637090524749E-07,19.873015403747559,4.0556346085784931E-05,0.2770056426525116,0.99384737014770508,1.0118374824523926,1.1316794157028198,1.0916804075241089,1.7428543567657471,0,0,0,0,0,-9.5565605163574219,3.6318094730377197,102.03723907470703,100.085693359375,103.65538787841797,52.701816558837891,37.368270874023438,0.76610821485519409,0.94863253831863403,18.158273696899414,0.087293282151222229,1.5369566679000854,4.5889585534308885E-12,0,0,0
51,361.07079458236694,1047.2736384541931,1000.4076406025633,7.9902019419009781E-08,19.873039036989212,4.1745606983097635E-05,1.1825883388519287,1.0919691324234009,1.1559783220291138,0.871337890625,0.96530866622924805,-0.15070587396621704,0,0,0,0,0,-11.602949142456055,3.6642684936523438,102.91973114013672,101.31103515625,148.244140625,54.368087768554688,36.939285278320312,0.79261785745620728,0.97862565517425537,18.101795196533203,0.087420269846916199,1.5369565486907959,0.0082527883350849152,0,0,0
52,463.72663688659668,2168.2294971221563,2065.5737486213256,7.8391347709085709E-08,19.873065501451492,4.3077339236330529E-05,0.015268206596374512,1.5372054576873779,1.1614755392074585,0.90365493297576904,0.94471889734268188,0.061270594596862793,0,0,0,1,0,-8.9626359939575195,3.7001345157623291,108.73760223388672,119.24831390380859,227.10922241210938,51.691848754882812,38.944587707519531,0.70930016040802002,0.9304535984992981,18.233312606811523,0.086627371609210968,1.5369546413421631,0.00027988053625449538,0,0,0
