year,season,organ,size_unit,size_min,size_mean,size_max,function_min,function_mean,function_max,mean_usage,active_fraction
2,Autumn,OrganicStorage,"кг",3484.849365,3557.242188,3627.538818,0.999831,0.999922,0.999971,0.611487,1
2,Autumn,Furnace,"кВт",80.763916,81.186653,81.572769,0.999831,0.999922,0.999971,0.292528,0.918956
2,Autumn,Battery,"кВт·ч",280,280,280,0.999831,0.999922,0.999971,0.335608,0.668956
2,Autumn,ElectricMotor,"кВт",130,130,130,0.999831,0.999922,0.999971,0.006729,0.218407
2,Autumn,ThermalOrgan,"кВт",53.461479,54.088261,55.297001,0.999831,0.999922,0.999971,0.017649,0.71978
2,Autumn,Radiator,"кВт",82.672943,82.879791,82.980377,0.999831,0.999922,0.999971,0.235632,0.918956
2,Autumn,GrowthTissue,"кг структуры/сут",2.064389,2.085675,2.100185,0.999831,0.999922,0.999971,0.11997,0.370879
2,Autumn,Frame,"кг несущей способности",32224.943359,32245.677734,32265.996094,0.999831,0.999922,0.999971,0.817731,1
3,Winter,Sail,"м²",194.77916,202.33725,214.383118,0.999986,0.999988,0.999988,0.177848,0.301389
3,Winter,SolarLeaf,"м²",146.303848,148.750671,153.036285,0.999986,0.999988,0.999988,0.037032,0.294444
3,Winter,WaterIntake,"л/ч",287.632385,289.243042,292.858459,0.999986,0.999988,0.999988,0.025,0.025
3,Winter,SnowCollector,"м²",43.985149,49.697422,53.365604,0.999986,0.999988,0.999988,0,0
3,Winter,WaterReservoir,"л",5483.706055,5633.064453,5862.930664,0.999986,0.999988,0.999988,0.550128,1
3,Winter,LiveBiomassHarvester,"кг сух. в-ва/ч",27.543671,27.774591,28,0.999986,0.999988,0.999988,0,0
3,Winter,DryBiomassCollector,"кг/ч",38.112103,38.878689,40.090904,0.999986,0.999988,0.999988,0.162187,0.248611
3,Winter,Dryer,"кг сух. в-ва/ч",23.961699,25.907661,27.230618,0.999986,0.999988,0.999988,0,0
3,Winter,OrganicStorage,"кг",3685.968018,3912.444092,4267.321289,0.999986,0.999988,0.999988,0.606599,1
3,Winter,Furnace,"кВт",81.866989,83.130409,85.126015,0.999986,0.999988,0.999988,0.297787,1
3,Winter,Battery,"кВт·ч",280,280,280,0.999986,0.999988,0.999988,0.276607,0.575
3,Winter,ElectricMotor,"кВт",130,130,130,0.999986,0.999988,0.999988,0.003713,0.131944
3,Winter,ThermalOrgan,"кВт",48.618675,51.793472,53.461479,0.999986,0.999988,0.999988,0.031931,1
3,Winter,Radiator,"кВт",82.980377,83.632172,84.825211,0.999986,0.999988,0.999988,0.213341,1
3,Winter,GrowthTissue,"кг структуры/сут",2.111699,2.171737,2.299696,0.999986,0.999988,0.999988,0.157663,0.383333
3,Winter,Frame,"кг несущей способности",32284.316406,32379.005859,32566.330078,0.999986,0.999988,0.999988,0.847883,1
3,Spring,Sail,"м²",198.221863,200.45813,202.597305,0.999988,0.999988,0.999988,0.288114,0.388587
3,Spring,SolarLeaf,"м²",146.903244,147.737656,148.784195,0.999988,0.999988,0.999988,0.235999,0.505435
3,Spring,WaterIntake,"л/ч",287.632385,287.942291,288.759094,0.999988,0.999988,0.999988,0.025819,0.025815
3,Spring,SnowCollector,"м²",49.204193,50.423264,51.675835,0.999988,0.999988,0.999988,0,0
3,Spring,WaterReservoir,"л",5561.657227,5606.302246,5647.416504,0.999988,0.999988,0.999988,0.50735,1
3,Spring,LiveBiomassHarvester,"кг сух. в-ва/ч",27.543671,27.543871,27.566402,0.999988,0.999988,0.999988,0.016304,0.016304
3,Spring,DryBiomassCollector,"кг/ч",38.440807,38.709236,38.978249,0.999988,0.999988,0.999988,0.160685,0.164402
3,Spring,Dryer,"кг сух. в-ва/ч",25.803289,26.100126,26.476709,0.999988,0.999988,0.999988,0,0
3,Spring,OrganicStorage,"кг",3791.483643,3865.696533,3936.237305,0.999988,0.999988,0.999988,0.603367,1
3,Spring,Furnace,"кВт",82.410744,82.855438,83.300766,0.999988,0.999988,0.999988,0.300137,1
3,Spring,Battery,"кВт·ч",280,280,280,0.999988,0.999988,0.999988,0.480021,0.684783
3,Spring,ElectricMotor,"кВт",130,130,130,0.999988,0.999988,0.999988,0.006978,0.217391
3,Spring,ThermalOrgan,"кВт",52.556263,53.305222,53.464466,0.999988,0.999988,0.999988,0.005357,0.264946
3,Spring,Radiator,"кВт",83.085503,83.379143,83.745674,0.999988,0.999988,0.999988,0.261049,1
3,Spring,GrowthTissue,"кг структуры/сут",2.111699,2.150929,2.171648,0.999988,0.999988,0.999988,0.1404,0.411685
3,Spring,Frame,"кг несущей способности",32315.980469,32338.201172,32356.783203,0.999988,0.999988,0.999988,0.83701,1
3,Summer,Sail,"м²",202.597305,204.986832,207.301407,0.999988,0.999988,0.999988,0.34171,0.422554
3,Summer,SolarLeaf,"м²",148.784195,150.018661,151.314407,0.999988,0.999988,0.999988,0.322927,0.557065
3,Summer,WaterIntake,"л/ч",288.759094,289.957397,291.072052,0.999988,0.999988,0.999988,0.025112,0.028533
3,Summer,SnowCollector,"м²",46.917084,48.048981,49.200809,0.999988,0.999988,0.999988,0,0
3,Summer,WaterReservoir,"л",5647.416504,5689.952148,5729.638184,0.999988,0.999988,0.999988,0.465401,1
3,Summer,LiveBiomassHarvester,"кг сух. в-ва/ч",27.543671,27.543671,27.543671,0.999988,0.999988,0.999988,0.023098,0.023098
3,Summer,DryBiomassCollector,"кг/ч",38.978249,39.235374,39.484673,0.999988,0.999988,0.999988,0.151868,0.180707
3,Summer,Dryer,"кг сух. в-ва/ч",25.24778,25.525913,25.803751,0.999988,0.999988,0.999988,0,0
3,Summer,OrganicStorage,"кг",3936.237305,4006.007324,4073.472168,0.999988,0.999988,0.999988,0.601223,1
3,Summer,Furnace,"кВт",83.300766,83.72438,84.133942,0.999988,0.999988,0.999988,0.282924,1
3,Summer,Battery,"кВт·ч",280,280,280,0.999988,0.999988,0.999988,0.54204,0.751359
3,Summer,ElectricMotor,"кВт",130,130,130,0.999988,0.999988,0.999988,0.007927,0.263587
3,Summer,ThermalOrgan,"кВт",50.036354,51.282017,52.55265,0.999988,0.999988,0.999988,0.000085,0
3,Summer,Radiator,"кВт",83.745674,84.096344,84.476639,0.999988,0.999988,0.999988,0.264431,1
3,Summer,GrowthTissue,"кг структуры/сут",2.171648,2.179949,2.221299,0.999988,0.999988,0.999988,0.137253,0.40625
3,Summer,Frame,"кг несущей способности",32356.783203,32374.943359,32394.900391,0.999988,0.999988,0.999988,0.841155,1
3,Autumn,Sail,"м²",207.301407,209.930801,212.85614,0.999988,0.999988,0.999988,0.241511,0.326923
3,Autumn,SolarLeaf,"м²",151.314407,152.137314,152.819901,0.999988,0.999988,0.999988,0.107439,0.394231
3,Autumn,WaterIntake,"л/ч",291.072052,291.37973,292.273041,0.999988,0.999988,0.999988,0.02247,0.023352
3,Autumn,SnowCollector,"м²",44.707222,45.790459,46.913857,0.999988,0.999988,0.999988,0,0
3,Autumn,WaterReservoir,"л",5729.638184,5776.160156,5830.970703,0.999988,0.999988,0.999988,0.482465,1
3,Autumn,LiveBiomassHarvester,"кг сух. в-ва/ч",27.543671,27.543671,27.543671,0.999988,0.999988,0.999988,0.005495,0.005495
3,Autumn,DryBiomassCollector,"кг/ч",39.484673,39.725491,39.972775,0.999988,0.999988,0.999988,0.149866,0.167582
3,Autumn,Dryer,"кг сух. в-ва/ч",24.358189,24.827215,25.247269,0.999988,0.999988,0.999988,0,0
