year,day,elapsed_hours,temperature_c,precipitation_mm_h,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,soil_compaction,dust_gm2,climate_temperature_offset_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,heatwave,cold_snap,rain_burst,wind_storm
5,210,40080,19.328632354736328,0,0.0036387885920703411,62.344192504882812,38.352474212646484,0,66.421470642089844,21.18549919128418,0.025487406179308891,0.00031524192309007049,0.54132187366485596,0.8149867057800293,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0
5,225,40440,15.812886238098145,0,0.0044636903330683708,61.429176330566406,38.001388549804688,0,70.764312744140625,19.962856292724609,0.025748876854777336,0.001162314903922379,0.54160261154174805,0.81278860569000244,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0
5,240,40800,11.840659141540527,0,0.0055608036927878857,60.580623626708984,37.705268859863281,0,75.915550231933594,18.384958267211914,0.026027930900454521,0.0029395110905170441,0.62620663642883301,0.81895941495895386,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0
5,255,41160,7.7003650665283203,0,0.0081801284104585648,59.847843170166016,37.430797576904297,0,79.956153869628906,16.984922409057617,0.026300854980945587,0.0027316592168062925,0.77133041620254517,0.82954442501068115,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0
5,270,41520,2.8177151679992676,8.6921900219749659E-06,0.013254443183541298,59.273113250732422,37.152725219726562,0,81.768051147460938,15.705514907836914,0.026574103161692619,0.0012257558992132545,0.93992090225219727,0.84184104204177856,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0
5,285,41880,-0.87604784965515137,0,0.014392967335879803,58.987770080566406,36.876300811767578,0,81.7677001953125,14.554478645324707,0.026842961087822914,0.0086039183661341667,1.0949254035949707,0.85314661264419556,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0
5,300,42240,-4.0481595993041992,2.5551669750711881E-05,0.01662185974419117,59.05706787109375,36.622570037841797,0.019102483987808228,80.260589599609375,14.572296142578125,0.026409739628434181,0.017682984471321106,1.1992909908294678,0.86075884103775024,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0
5,315,42600,-6.4938015937805176,8.7647560576442629E-05,0.01740356907248497,59.586219787597656,36.387371063232422,0.48871460556983948,74.572830200195312,18.388296127319336,0.025750230997800827,0.013019099831581116,1.235877513885498,0.86103790998458862,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0
5,330,42960,-7.9242191314697266,0.0042894217185676098,0.030867729336023331,60.484485626220703,36.157253265380859,1.5902156829833984,66.478271484375,24.203062057495117,0.02566545270383358,0.01376582495868206,1.4074718952178955,0.84304708242416382,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0
5,345,43320,-8.3363666534423828,0.012667924165725708,0.066878892481327057,60.764072418212891,35.923984527587891,4.3156852722167969,58.618446350097656,29.487270355224609,0.025576528161764145,0.11025442183017731,1.6972129344940186,0.81266897916793823,1.1684625148773193,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,1
5,360,43680,-8.710728645324707,0.019591456279158592,0.075790703296661377,60.800251007080078,35.689937591552734,9.2161350250244141,51.552665710449219,33.503074645996094,0.025489160791039467,0.026038886979222298,1.3328900337219238,0.83815652132034302,0.94491612911224365,1.2242963314056396,0.94789892435073853,-1.2351863384246826,0,0,0,0
5,365,43800,-8.719569206237793,0.019530113786458969,0.089602373540401459,60.782440185546875,35.611133575439453,11.239048957824707,49.381763458251953,34.591453552246094,0.025460448116064072,0.021932670846581459,1.1259732246398926,0.86600136756896973,0.9336090087890625,1.2287269830703735,0.97322851419448853,-0.52393007278442383,0,0,0,0
6,15,44160,-7.434532642364502,0.020317807793617249,0.033311270177364349,61.35540771484375,35.417560577392578,16.810665130615234,43.664459228515625,36.853656768798828,0.025381613522768021,0.015881504863500595,1.2460305690765381,0.86776494979858398,0.94923996925354004,1.2226020097732544,0.93821287155151367,-1.5071709156036377,0,0,0,0
6,30,44520,-5.800384521484375,0.026064533740282059,0.024400006979703903,62.526092529296875,35.281902313232422,35.862953186035156,38.846149444580078,37.955230712890625,0.025302048772573471,0.021717270836234093,0.93910545110702515,0.90220141410827637,0.9336090087890625,1.2287269830703735,0.97322851419448853,-0.52393007278442383,0,0,0,0
