year,day,goal,target_opportunity,from_x,from_y,to_x,to_y,distance_cells,scout_radius_cells,water_need_met,biomass_need_met,water_mm_cells,fresh_biomass_gm2_cells,dry_biomass_gm2_cells,residue_gm2_cells,captured_sediment_kgm2_cells,chitin_kg,opportunities,actions
1,313,FollowHarvester,HarvesterFront,19,14,17,17,3.6055512428283691,18,1,1,0.086349919438362122,0.37999999523162842,9.0850296020507812,0.1119999885559082,0.00051483768038451672,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:3.60555124|Migrate:CompactTrail:0.00172166154|Absorb:CaptureDust:0.0450000018
1,314,FollowHarvester,HarvesterFront,17,17,18,13,4.123105525970459,18,1,1,0.083849921822547913,0.37999999523162842,9.0500297546386719,0.12319998443126678,0.00055983767379075289,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4.12310553|Migrate:CompactTrail:0.00278754532|Absorb:CaptureDust:0.0450000018
1,315,FollowHarvester,HarvesterFront,18,13,18,11,2,18,1,1,0.099349923431873322,0.37999999523162842,8.9150295257568359,0.14639997482299805,0.00060483766719698906,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:2|Migrate:CompactTrail:0.0010396468|Absorb:CollectSnow:0.0179999992|Transform:MeltSnow:0.0179999992|Absorb:CaptureDust:0.0450000018
1,316,FollowHarvester,HarvesterFront,18,11,21,15,5,18,1,1,0.096849925816059113,0.37999999523162842,8.8800296783447266,0.15759997069835663,0.00064983766060322523,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5|Migrate:CompactTrail:0.00255869515|Absorb:CaptureDust:0.0450000018
1,317,FollowHarvester,HarvesterFront,21,15,19,18,3.6055512428283691,18,1,1,0.094349928200244904,0.37999999523162842,8.8450298309326172,0,0.0006948376540094614,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:3.60555124|Migrate:CompactTrail:0.001504682|Absorb:CaptureDust:0.0450000018|Return:ReturnOrganicMatter:0.168799967
1,318,FollowHarvester,HarvesterFront,19,18,19,14,4,18,1,1,0.091849930584430695,0.37999999523162842,8.8100299835205078,0.01119999960064888,0.00073983764741569757,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4|Migrate:CompactTrail:0.00186537206|Absorb:CaptureDust:0.0450000018
1,319,FollowHarvester,HarvesterFront,19,14,21,15,2.2360680103302002,18,1,1,0.089349932968616486,0.37999999523162842,8.7750301361083984,0.02239999920129776,0.00078483764082193375,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:2.23606801|Migrate:CompactTrail:0.00133331865|Absorb:CaptureDust:0.0450000018
1,320,FollowHarvester,HarvesterFront,21,15,18,18,4.242640495300293,18,1,1,0.086849935352802277,0.37999999523162842,8.7400302886962891,0.03359999880194664,0.00082983763422816992,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4.2426405|Migrate:CompactTrail:0.00131405331|Absorb:CaptureDust:0.0450000018
1,321,FollowHarvester,HarvesterFront,18,18,16,17,2.2360680103302002,18,1,1,0.084349937736988068,0.37999999523162842,8.7050304412841797,0.04479999840259552,0.00087483762763440609,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:2.23606801|Migrate:CompactTrail:0.00115648098|Absorb:CaptureDust:0.0450000018
1,322,FollowHarvester,HarvesterFront,16,17,20,13,5.6568541526794434,18,1,1,0.081849940121173859,0.37999999523162842,8.6700305938720703,0.0559999980032444,0.00091983762104064226,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5.65685415|Migrate:CompactTrail:0.00154606998|Absorb:CaptureDust:0.0450000018
